Sample.Name,File.Name,C.CT.mean,D.CT.mean,C.CT.sd,D.CT.sd,C.reps,D.reps,C.D,fail,propC,propD,Dom,Mix,time
72,UROP_Time1_4.csv,35.352754239999996,37.821022035,0.40607712673632207,0.37886038166748126,2,2,0.5030717827463049,FALSE,0.3346957800159938,0.6653042199840062,D,DC,Time1
75,UROP_Time1_4.csv,29.472894314999998,27.445429805,0.5134173998314736,0.31309106473070947,2,2,0.02229870705952972,FALSE,0.021812320514097292,0.9781876794859027,D,DC,Time1
76,UROP_Time1_4.csv,28.80381931,26.16855621,0.07694328699365863,0.2246339368057841,2,2,0.014632349815744511,FALSE,0.014421331843402904,0.9855786681565971,D,DC,Time1
77,UROP_Time1_4.csv,29.2362696,NaN,0.2717048897163868,NA,2,0,Inf,FALSE,1,0,C,C,Time1
97,UROP_Time1_4.csv,22.410689955,NaN,0.12364334118432817,NA,2,0,Inf,FALSE,1,0,C,C,Time1
98,UROP_Time1_4.csv,26.587661394999998,NaN,0.23345982444545335,NA,2,0,Inf,FALSE,1,0,C,C,Time1
99,UROP_Time1_4.csv,24.103931075,NaN,0.39406022175664807,NA,2,0,Inf,FALSE,1,0,C,C,Time1
209,UROP_Time1_5.csv,21.694348939999998,NaN,0.07854014623761303,NA,2,0,Inf,FALSE,1,0,C,C,Time1
213,UROP_Time1_5.csv,22.528661375,NaN,0.500283768183343,NA,2,0,Inf,FALSE,1,0,C,C,Time1
218,UROP_Time1_5.csv,22.227696065,NaN,0.09510352154614411,NA,2,0,Inf,FALSE,1,0,C,C,Time1
223,UROP_Time1_5.csv,27.784717209999997,NaN,1.7227608649939148,NA,2,0,Inf,FALSE,1,0,C,C,Time1
237,UROP_Time1_5.csv,34.521287564999994,NaN,0.2992601550856492,NA,2,0,Inf,FALSE,1,0,C,C,Time1
243,UROP_Time1_5.csv,24.07107795,NaN,0.1991907216101818,NA,2,0,Inf,FALSE,1,0,C,C,Time1
244,UROP_Time1_5.csv,25.0388943,NaN,0.6444165465863143,NA,2,0,Inf,FALSE,1,0,C,C,Time1
246,UROP_Time1_5.csv,30.43143619,NaN,0.1590224178182975,NA,2,0,Inf,FALSE,1,0,C,C,Time1
247,UROP_Time1_5.csv,28.17868579,NaN,0.02520988409994632,NA,2,0,Inf,FALSE,1,0,C,C,Time1
249,UROP_Time1_5.csv,22.429171215,NaN,0.15885113534269227,NA,2,0,Inf,FALSE,1,0,C,C,Time1
251,UROP_Time1_5.csv,24.405668865000003,NaN,0.034468704937465185,NA,2,0,Inf,FALSE,1,0,C,C,Time1
254,UROP_Time1_5.csv,26.779208785,NaN,0.08456613144008944,NA,2,0,Inf,FALSE,1,0,C,C,Time1
256,UROP_Time1_5.csv,22.95458568,NaN,0.263476471951482,NA,2,0,Inf,FALSE,1,0,C,C,Time1
262,UROP_Time1_5.csv,22.40330852,NaN,0.3285862703934436,NA,2,0,Inf,FALSE,1,0,C,C,Time1
263,UROP_Time1_5.csv,24.589359885,NaN,0.32061950335078065,NA,2,0,Inf,FALSE,1,0,C,C,Time1
266,UROP_Time1_5.csv,28.012405995,25.768970484999997,0.7552270169208215,0.4936184948110644,2,2,0.019198439653015546,FALSE,0.01883680243815093,0.9811631975618491,D,DC,Time1
267,UROP_Time1_5.csv,27.218008644999998,25.361013409999998,0.09451008925110023,0.1526053106419458,2,2,0.025095511231095678,FALSE,0.024481144396932383,0.9755188556030676,D,DC,Time1
268,UROP_Time1_5.csv,28.857691414999998,NaN,0.02236548343301443,NA,2,0,Inf,FALSE,1,0,C,C,Time1
270,UROP_Time1_5.csv,23.35390533,NaN,0.0013392602435673652,NA,2,0,Inf,FALSE,1,0,C,C,Time1
272,UROP_Time1_5.csv,28.49364913,NaN,1.509975251840101,NA,2,0,Inf,FALSE,1,0,C,C,Time1
281,UROP_Time1_5.csv,24.742979655,NaN,0.16933052855055603,NA,2,0,Inf,FALSE,1,0,C,C,Time1
283,UROP_Time1_5.csv,31.524667389999998,NaN,0.06987879527485856,NA,2,0,Inf,FALSE,1,0,C,C,Time1
288,UROP_Time1_5.csv,23.53388084,36.70094681,0.24321496353268401,NA,2,1,Inf,FALSE,1,0,C,C,Time1
51,UROP_Time1_5.csv,NaN,37.57428169,NA,0.8192619069893642,0,2,-Inf,FALSE,0,1,D,D,Time1
67 A,UROP_Time1_5.csv,26.551793699999998,NaN,0.14261144523431946,NA,2,0,Inf,FALSE,1,0,C,C,Time1
67 B,UROP_Time1_5.csv,37.15433658,36.765562055000004,NA,2.241761876954484,1,2,-Inf,FALSE,0,1,D,D,Time1
68,UROP_Time1_5.csv,29.08885444,27.419380185,0.08373668811469073,0.008235156492529424,2,2,0.028578898571213516,FALSE,0.02778483849018497,0.972215161509815,D,DC,Time1
69,UROP_Time1_5.csv,NaN,37.99513626,NA,0.7646584708078988,0,2,-Inf,FALSE,0,1,D,D,Time1
71,UROP_Time1_5.csv,34.647563585,NaN,2.7102837732430167,NA,2,0,Inf,FALSE,1,0,C,C,Time1
73,UROP_Time1_5.csv,37.28122485,NaN,0.5739146488158727,NA,2,0,Inf,FALSE,1,0,C,C,Time1
74,UROP_Time1_5.csv,24.235543855,33.023878095,0.4352117292434957,0.6210516808551784,2,2,40.19384311194521,FALSE,0.975724527636752,0.024275472363248007,C,CD,Time1
102f,UROP_Time2_1.csv,27.959111815,NaN,0.2778590026676118,NA,2,0,Inf,FALSE,1,0,C,C,Time2
105f,UROP_Time2_1.csv,25.746948845,NaN,0.5388956733812889,NA,2,0,Inf,FALSE,1,0,C,C,Time2
110f,UROP_Time2_1.csv,30.545367845,35.99039841,1.2192914676242435,NA,2,1,Inf,FALSE,1,0,C,C,Time2
114f,UROP_Time2_1.csv,29.429413445,NaN,0.3924754964650579,NA,2,0,Inf,FALSE,1,0,C,C,Time2
120f,UROP_Time2_1.csv,28.642395620000002,NaN,0.49094402604578447,NA,2,0,Inf,FALSE,1,0,C,C,Time2
126f,UROP_Time2_1.csv,30.963161115,NaN,0.8401937172813833,NA,2,0,Inf,FALSE,1,0,C,C,Time2
127f,UROP_Time2_1.csv,25.037835725,NaN,0.13162224925042132,NA,2,0,Inf,FALSE,1,0,C,C,Time2
128f,UROP_Time2_1.csv,22.259482984999998,NaN,0.722627612399032,NA,2,0,Inf,FALSE,1,0,C,C,Time2
129f,UROP_Time2_1.csv,30.05439914,NaN,0.2928349515366487,NA,2,0,Inf,FALSE,1,0,C,C,Time2
131f,UROP_Time2_1.csv,24.725944169999998,NaN,0.10761810242055159,NA,2,0,Inf,FALSE,1,0,C,C,Time2
133f,UROP_Time2_1.csv,21.394055015,36.34759521,0.727867301931898,NA,2,1,Inf,FALSE,1,0,C,C,Time2
138f,UROP_Time2_1.csv,26.108290320000002,NaN,0.12518221060115503,NA,2,0,Inf,FALSE,1,0,C,C,Time2
13f,UROP_Time2_1.csv,34.61972583,32.68127346,1.2068160038969722,1.0051436627539452,2,2,0.023717832971931474,FALSE,0.023168330381699794,0.9768316696183003,D,DC,Time2
141f,UROP_Time2_1.csv,29.043373709999997,NaN,0.24207396188842792,NA,2,0,Inf,FALSE,1,0,C,C,Time2
146f,UROP_Time2_1.csv,23.934363015000002,NaN,0.07985513150538345,NA,2,0,Inf,FALSE,1,0,C,C,Time2
158f,UROP_Time2_1.csv,24.9005667,NaN,0.6466405529766382,NA,2,0,Inf,FALSE,1,0,C,C,Time2
160f,UROP_Time2_1.csv,26.648461945,NaN,0.32518215228279596,NA,2,0,Inf,FALSE,1,0,C,C,Time2
187f,UROP_Time2_1.csv,23.650489455,33.511772155,1.2010165898493246,1.2918326047830835,2,2,84.55692933116433,FALSE,0.988311875989269,0.011688124010731049,C,CD,Time2
191f,UROP_Time2_1.csv,22.28449405,35.622478485,0.14574043516747617,1.1596493016571299,2,2,941.3274243477211,FALSE,0.9989387977319113,0.0010612022680887012,C,CD,Time2
195f,UROP_Time2_1.csv,25.943317065,NaN,0.13929094957161037,NA,2,0,Inf,FALSE,1,0,C,C,Time2
198f,UROP_Time2_1.csv,26.772205954999997,NaN,0.43788350393194,NA,2,0,Inf,FALSE,1,0,C,C,Time2
203f,UROP_Time2_1.csv,29.531632074999997,NaN,0.681763374113108,NA,2,0,Inf,FALSE,1,0,C,C,Time2
20f,UROP_Time2_1.csv,32.200738555,32.42073059,0.8794543505246624,NA,2,1,Inf,FALSE,1,0,C,C,Time2
222f,UROP_Time2_1.csv,24.139873155,NaN,0.0354411181829542,NA,2,0,Inf,FALSE,1,0,C,C,Time2
229f,UROP_Time2_1.csv,26.6697923025,NaN,1.6641178924851079,NA,4,0,Inf,FALSE,1,0,C,C,Time2
235f,UROP_Time2_1.csv,28.146800645,NaN,0.6914726573255804,NA,2,0,Inf,FALSE,1,0,C,C,Time2
238f,UROP_Time2_1.csv,25.673553114999997,NaN,0.04853158803316228,NA,2,0,Inf,FALSE,1,0,C,C,Time2
241f,UROP_Time2_1.csv,29.038415559999997,NaN,0.5631817012584109,NA,2,0,Inf,FALSE,1,0,C,C,Time2
251f,UROP_Time2_1.csv,26.99843276,NaN,0.6631297457127543,NA,2,0,Inf,FALSE,1,0,C,C,Time2
257f,UROP_Time2_1.csv,25.981066355,NaN,0.37232593719186036,NA,2,0,Inf,FALSE,1,0,C,C,Time2
260f,UROP_Time2_1.csv,26.742348319999998,NaN,0.9592690213800248,NA,2,0,Inf,FALSE,1,0,C,C,Time2
261f,UROP_Time2_1.csv,28.91744197,NaN,0.02317334585945185,NA,2,0,Inf,FALSE,1,0,C,C,Time2
272f,UROP_Time2_1.csv,26.96173728,NaN,0.5341482503762848,NA,2,0,Inf,FALSE,1,0,C,C,Time2
274f,UROP_Time2_1.csv,28.095993645,NaN,0.4581598474510062,NA,2,0,Inf,FALSE,1,0,C,C,Time2
277f,UROP_Time2_1.csv,26.076573975000002,NaN,0.27663437857541207,NA,2,0,Inf,FALSE,1,0,C,C,Time2
278f,UROP_Time2_1.csv,28.22497905,NaN,0.21629358403741566,NA,2,0,Inf,FALSE,1,0,C,C,Time2
283f,UROP_Time2_1.csv,21.97053493,NaN,0.07881528148617493,NA,2,0,Inf,FALSE,1,0,C,C,Time2
288f,UROP_Time2_1.csv,23.836125975,NaN,0.16310897882560652,NA,2,0,Inf,FALSE,1,0,C,C,Time2
47f,UROP_Time2_1.csv,26.756009704999997,NaN,0.6376029151402768,NA,2,0,Inf,FALSE,1,0,C,C,Time2
49f,UROP_Time2_1.csv,24.42966903,32.509059905,0.10495711818159173,1.010607243506941,2,2,24.589308455847718,FALSE,0.9609211791821018,0.03907882081789815,C,CD,Time2
51f,UROP_Time2_1.csv,22.292800555,34.91209412,0.38932898442586567,NA,2,1,Inf,FALSE,1,0,C,C,Time2
69f,UROP_Time2_1.csv,33.626357685,31.69128418,0.4078547154024762,0.01877658417830462,2,2,0.023773446439751097,FALSE,0.023221393876179386,0.9767786061238206,D,DC,Time2
78f,UROP_Time2_1.csv,32.514369615,30.97782612,0.26149387888732356,0.6267283553077463,2,2,0.031337304182990265,FALSE,0.03038511654323917,0.9696148834567608,D,DC,Time2
79f,UROP_Time2_1.csv,31.036502485,30.00798893,0.31897004950444596,0.18631874775535887,2,2,0.04456499722739528,FALSE,0.042663690000799205,0.9573363099992008,D,DC,Time2
104f,UROP_Time2_2.csv,23.60776103,NaN,0.16234830870574632,NA,2,0,Inf,FALSE,1,0,C,C,Time2
107f,UROP_Time2_2.csv,30.340877179999993,NaN,0.15851801026700785,NA,2,0,Inf,FALSE,1,0,C,C,Time2
109f,UROP_Time2_2.csv,32.667512545,36.995225905,0.30387809976794883,1.7200256981825424,2,2,1.8254874384923576,FALSE,0.6460787663124112,0.35392123368758877,C,CD,Time2
111f,UROP_Time2_2.csv,24.748547199999997,34.0526619,0.19843005856138748,NA,2,1,Inf,FALSE,1,0,C,C,Time2
113f,UROP_Time2_2.csv,28.35528911,NaN,0.01682907068155935,NA,2,0,Inf,FALSE,1,0,C,C,Time2
115f,UROP_Time2_2.csv,27.62279857,NaN,0.11258401434987485,NA,2,0,Inf,FALSE,1,0,C,C,Time2
116f,UROP_Time2_2.csv,27.601262695,NaN,1.508274539823195,NA,2,0,Inf,FALSE,1,0,C,C,Time2
118f,UROP_Time2_2.csv,30.373466139999998,38.3742981,4.844492290473835,NA,2,1,Inf,FALSE,1,0,C,C,Time2
130f,UROP_Time2_2.csv,29.638546594999998,NaN,3.6837141352669502,NA,2,0,Inf,FALSE,1,0,C,C,Time2
132f,UROP_Time2_2.csv,29.46105159,NaN,0.7884684107603197,NA,2,0,Inf,FALSE,1,0,C,C,Time2
139f,UROP_Time2_2.csv,25.015070565000002,NaN,0.15106914237302296,NA,2,0,Inf,FALSE,1,0,C,C,Time2
147f,UROP_Time2_2.csv,25.720194465,34.79696846,0.1500198524782833,0.023669664109168674,2,2,49.089493508965866,FALSE,0.9800357334453581,0.019964266554641896,C,CD,Time2
14f,UROP_Time2_2.csv,28.37637294,NaN,0.4886094281548844,NA,2,0,Inf,FALSE,1,0,C,C,Time2
153f,UROP_Time2_2.csv,29.828803664999995,NaN,1.0471327170099063,NA,2,0,Inf,FALSE,1,0,C,C,Time2
196f,UROP_Time2_2.csv,20.82492221,NaN,0.1874017525014241,NA,2,0,Inf,FALSE,1,0,C,C,Time2
199f,UROP_Time2_2.csv,27.377522120000002,NaN,0.0953004295715021,NA,2,0,Inf,FALSE,1,0,C,C,Time2
202f,UROP_Time2_2.csv,28.618014940000002,NaN,0.2834641886246029,NA,2,0,Inf,FALSE,1,0,C,C,Time2
204f,UROP_Time2_2.csv,29.555028565,NaN,3.3910720400337997,NA,2,0,Inf,FALSE,1,0,C,C,Time2
210f,UROP_Time2_2.csv,28.773853905000003,NaN,2.7211367592476514,NA,2,0,Inf,FALSE,1,0,C,C,Time2
232f,UROP_Time2_2.csv,25.96880687,NaN,0.5884778948120706,NA,2,0,Inf,FALSE,1,0,C,C,Time2
237f,UROP_Time2_2.csv,28.931343679999998,NaN,1.0314190294939212,NA,2,0,Inf,FALSE,1,0,C,C,Time2
240f,UROP_Time2_2.csv,24.09061969,NaN,2.563186548654869,NA,2,0,Inf,FALSE,1,0,C,C,Time2
247f,UROP_Time2_2.csv,30.967590934999997,NaN,6.134548657164713,NA,2,0,Inf,FALSE,1,0,C,C,Time2
256f,UROP_Time2_2.csv,29.283622389999998,NaN,1.0409988414547577,NA,2,0,Inf,FALSE,1,0,C,C,Time2
269f,UROP_Time2_2.csv,30.666703825,NaN,0.032212327198695656,NA,2,0,Inf,FALSE,1,0,C,C,Time2
270f,UROP_Time2_2.csv,23.642832405,NaN,3.0548426948689196,NA,2,0,Inf,FALSE,1,0,C,C,Time2
275f,UROP_Time2_2.csv,28.928478845,NaN,1.2366505714068476,NA,2,0,Inf,FALSE,1,0,C,C,Time2
27f,UROP_Time2_2.csv,35.871022825,34.050479885,2.459201850789837,2.5695146523006716,2,2,0.0257376731594081,FALSE,0.025091866890423017,0.974908133109577,D,DC,Time2
28f,UROP_Time2_2.csv,31.229196195,29.092861175,1.2585413104180407,1.1695028912215042,2,2,0.020677898206070872,FALSE,0.020258984976958994,0.979741015023041,D,DC,Time2
31f,UROP_Time2_2.csv,36.922940855,33.260889055,0.7004765732395504,0.09952590877704659,2,2,0.007181577927306977,FALSE,0.00713037061508417,0.9928696293849159,D,DC,Time2
33f,UROP_Time2_2.csv,36.764306669999996,34.748477935,0.4092546666210751,0.7090650922038381,2,2,0.02247928013451553,FALSE,0.021985071552313704,0.9780149284476863,D,DC,Time2
37f,UROP_Time2_2.csv,32.520295745,29.798749925000003,2.6556857393573643,2.71234998168405,2,2,0.013782893121157573,FALSE,0.013595507691714791,0.9864044923082852,D,DC,Time2
44f,UROP_Time2_2.csv,29.173947939999998,33.344716075,0.9318809796934445,2.0285177050530727,2,2,1.6373202323767293,FALSE,0.6208272367823876,0.3791727632176124,C,CD,Time2
55f,UROP_Time2_2.csv,34.252942684999994,32.26748753,2.6373596104829424,2.2692605030705746,2,2,0.02295756159188169,FALSE,0.022442340184822662,0.9775576598151774,D,DC,Time2
68f,UROP_Time2_2.csv,29.828791265,28.655940055000002,1.2906336062406316,1.4059419898813335,2,2,0.040322172217582504,FALSE,0.03875931254222,0.96124068745778,D,DC,Time2
70f,UROP_Time2_2.csv,24.075408584999998,NaN,0.14847558783671422,NA,2,0,Inf,FALSE,1,0,C,C,Time2
73f,UROP_Time2_2.csv,32.603673584999996,NaN,0.355846177260202,NA,2,0,Inf,FALSE,1,0,C,C,Time2
82f,UROP_Time2_2.csv,33.18739284,31.11493206,1.0465824535838584,5.2594602385312094e-5,2,2,0.02161396556513709,FALSE,0.02115668568917875,0.9788433143108213,D,DC,Time2
85f,UROP_Time2_2.csv,35.78745616,34.399539945,1.694902130607373,1.8217958436749135,2,2,0.03473784737098657,FALSE,0.03357164083564438,0.9664283591643557,D,DC,Time2
89f,UROP_Time2_2.csv,25.275195725,NaN,0.03542223843189696,NA,2,0,Inf,FALSE,1,0,C,C,Time2
9f,UROP_Time2_2.csv,31.17586482,30.334138869999997,0.09699574636366842,0.2612268400114079,2,2,0.050725058406079104,FALSE,0.04827624315254042,0.9517237568474596,D,DC,Time2
11,UROP_Time2_3.csv,30.883785850000002,28.945032115,1.793334237117799,1.027692569686,2,2,0.023712879064114598,FALSE,0.0231636033394374,0.9768363966605627,D,DC,Time2
117,UROP_Time2_3.csv,23.376099234999998,NaN,1.5837194251211137,NA,2,0,Inf,FALSE,1,0,C,C,Time2
124,UROP_Time2_3.csv,24.539540895,NaN,0.18596672878648043,NA,2,0,Inf,FALSE,1,0,C,C,Time2
134,UROP_Time2_3.csv,29.060360555,29.949279785,0.7349803436022944,0.3760308090297493,2,2,0.1683443971689904,FALSE,0.1440879911581764,0.8559120088418236,D,DC,Time2
142,UROP_Time2_3.csv,25.139891275,NaN,0.5474086591992133,NA,2,0,Inf,FALSE,1,0,C,C,Time2
150,UROP_Time2_3.csv,25.351356154999998,NaN,0.17973843326283795,NA,2,0,Inf,FALSE,1,0,C,C,Time2
155,UROP_Time2_3.csv,25.44877589,NaN,0.31476210654707637,NA,2,0,Inf,FALSE,1,0,C,C,Time2
157,UROP_Time2_3.csv,27.872109064999997,NaN,1.0372319209968182,NA,2,0,Inf,FALSE,1,0,C,C,Time2
159,UROP_Time2_3.csv,27.024766569999997,34.13153458,0.02772924899277418,NA,2,1,Inf,FALSE,1,0,C,C,Time2
16,UROP_Time2_3.csv,27.78870929,NaN,2.0084665962570165,NA,2,0,Inf,FALSE,1,0,C,C,Time2
17,UROP_Time2_3.csv,29.714136725000003,NaN,0.2905084500183949,NA,2,0,Inf,FALSE,1,0,C,C,Time2
186,UROP_Time2_3.csv,28.806759485,NaN,1.1073642706212772,NA,2,0,Inf,FALSE,1,0,C,C,Time2
191,UROP_Time2_3.csv,22.785442955,35.57144165,0.1227572515346868,NA,2,1,Inf,FALSE,1,0,C,C,Time2
200,UROP_Time2_3.csv,23.054664260000003,NaN,1.4726068363432776,NA,2,0,Inf,FALSE,1,0,C,C,Time2
212,UROP_Time2_3.csv,28.811010959999997,NaN,0.07215675391258687,NA,2,0,Inf,FALSE,1,0,C,C,Time2
218,UROP_Time2_3.csv,24.280343655,NaN,0.2856787551393981,NA,2,0,Inf,FALSE,1,0,C,C,Time2
223,UROP_Time2_3.csv,27.68281043,NaN,0.6325304634322322,NA,2,0,Inf,FALSE,1,0,C,C,Time2
230,UROP_Time2_3.csv,26.703013065,NaN,0.02264600683524763,NA,2,0,Inf,FALSE,1,0,C,C,Time2
233,UROP_Time2_3.csv,23.41126979,NaN,0.31293596085825487,NA,2,0,Inf,FALSE,1,0,C,C,Time2
234,UROP_Time2_3.csv,27.599663385,NaN,0.44571944914901374,NA,2,0,Inf,FALSE,1,0,C,C,Time2
236,UROP_Time2_3.csv,29.1212231,NaN,1.846949081450622,NA,2,0,Inf,FALSE,1,0,C,C,Time2
24,UROP_Time2_3.csv,26.465648299999998,30.112840655,0.16211903640301353,0.19730389908846557,2,2,1.1389944651165533,FALSE,0.5324906088779849,0.46750939112201506,C,CD,Time2
242,UROP_Time2_3.csv,27.964197765,NaN,0.10375138091151262,NA,2,0,Inf,FALSE,1,0,C,C,Time2
243,UROP_Time2_3.csv,23.510217315,NaN,0.2694296251554941,NA,2,0,Inf,FALSE,1,0,C,C,Time2
244,UROP_Time2_3.csv,25.227681765,NaN,1.0037720382330055,NA,2,0,Inf,FALSE,1,0,C,C,Time2
245,UROP_Time2_3.csv,24.232115395,37.36819077,1.4434897700842715,NA,2,1,Inf,FALSE,1,0,C,C,Time2
249,UROP_Time2_3.csv,28.368197090000002,NaN,1.9551538703675246,NA,2,0,Inf,FALSE,1,0,C,C,Time2
258,UROP_Time2_3.csv,27.39456142,NaN,0.23815329520305287,NA,2,0,Inf,FALSE,1,0,C,C,Time2
259,UROP_Time2_3.csv,22.47919715,NaN,0.10624917197644508,NA,2,0,Inf,FALSE,1,0,C,C,Time2
263,UROP_Time2_3.csv,24.758629444999997,NaN,0.6985304032456899,NA,2,0,Inf,FALSE,1,0,C,C,Time2
271,UROP_Time2_3.csv,29.143568645,NaN,0.912938501193206,NA,2,0,Inf,FALSE,1,0,C,C,Time2
280,UROP_Time2_3.csv,25.958997375,NaN,0.056348653499176296,NA,2,0,Inf,FALSE,1,0,C,C,Time2
35,UROP_Time2_3.csv,31.790645244999993,30.207484245,1.6115363412126178,1.9931089511474935,2,2,0.030340893487955534,FALSE,0.029447432087495045,0.970552567912505,D,DC,Time2
36,UROP_Time2_3.csv,30.544204359999995,28.620139119999997,0.19254838678188374,0.036769580905971266,2,2,0.023955539940509085,FALSE,0.02339509774213525,0.9766049022578648,D,DC,Time2
41,UROP_Time2_3.csv,24.399892459999997,29.211506845000002,0.1630523325013664,0.4988096343923315,2,2,2.5529809389818117,FALSE,0.7185461962296446,0.28145380377035545,C,CD,Time2
43,UROP_Time2_3.csv,22.05846847,27.6947155,0.0974151879641321,0.2633227186529807,2,2,4.521543713110663,FALSE,0.8188912282582236,0.18110877174177642,C,CD,Time2
46,UROP_Time2_3.csv,21.218291885,30.330501554999998,0.37798642597020415,0.3542493180162501,2,2,50.310166231053465,FALSE,0.980510684851479,0.019489315148521036,C,CD,Time2
53,UROP_Time2_3.csv,33.317153579999996,31.17300701,0.013797194793732207,0.4364511813649004,2,2,0.020566239177266105,FALSE,0.020151792590989162,0.9798482074090108,D,DC,Time2
54,UROP_Time2_3.csv,28.08225978,25.89255333,0.35187290890137823,0.6927539277420227,2,2,0.01992691148569588,FALSE,0.01953758770485717,0.9804624122951429,D,DC,Time2
6,UROP_Time2_3.csv,33.079169879999995,31.478316305,1.153383239560302,1.2076157770218319,2,2,0.029971078425555832,FALSE,0.02909895146897766,0.9709010485310223,D,DC,Time2
74,UROP_Time2_3.csv,26.148187285,34.13823128,0.005837173549762178,1.1285186215594778,2,2,23.112675613430426,FALSE,0.9585280366214103,0.041471963378589716,C,CD,Time2
75,UROP_Time2_3.csv,33.76061595,31.777250289999998,1.9583624239556967,1.4366478260827165,2,2,0.022990835751354934,FALSE,0.022474136568847055,0.977525863431153,D,DC,Time2
83,UROP_Time2_3.csv,36.90622104,34.81603813,NA,0.06075349741083298,1,2,-Inf,FALSE,0,1,D,D,Time2
